class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity,aspects
1,1116,sentiment belong right enraged health reform man threatens kill murray reminded let without sin cast first stone simone ever wished one u dead maybe congressman senator president bush vp chaney experienced brady vitriol tirade think know answer one difference didnt get caught emoticonxsmilie,292,43,0.283928571,0.283928571,0.542261905,['bush']
1,1117,answer question er gave rebuttal statement disagree incapable giving reason gave reason asked preventing quite insistent response substantial disagree misunderstand didnt intend apply never going get better dont try made better move recently get lazy confident,260,36,0.25,0.25,0.616666667,['question']
1,1118,yeah archie dont know wa thinking could form opinion deed easy year interacting two watching abuse vile spew everyone doesnt agree hate filled rhetoric sorry must thinking two ignorant insulting xxxxxxxs,203,31,-0.293333333,-0.293333333,0.926666667,['archie']
1,1119,hearsay child american born say wa going serial killer still trying recognize intelligence harder find womds talking mass murderer wa dubya foreign born,152,23,-0.075,-0.075,0.041666667,[]
1,1120,oh man going vote nd coming christ near,39,8,0.1,0.1,0.4,['vote']
1,1121,attempted suicide twice speech therefore weak nato moral character weak even though joined navy clairvoyance dedication serve give life bad argument ha sway defense bigotry venom spewed already fighting losing battle demon unleashed upon mind society told sick told every sunday going hell love someone killing kicked home harassed school sinking feeling every time step chapel locker room get clue nato,403,61,-0.277380952,-0.277380952,0.603968254,"['navy', 'locker']"
1,1122,course read shall infringed exactly confusing even child understand,67,9,-0.3,-0.3,0.4,[]
1,1123,volcanic eruption occuring earth longbillions year spilling oil spitting smoke toxin atmosphere year one think ha done damage planet volcanic eruption natural part earth geological activity dumping million gallon oil ocean ever increasing chance scientific data back claim earthquake growing size frequency earthquake likely occuring whatbillions year strange im able sit exist terrible earthquake ever increasing strength agree even simone know better talk science forum populated religious people religious people likely get confused,535,73,-0.031818182,-0.031818182,0.534090909,['oil']
1,1124,responce simone post ha explained point post wa irrelevant accused running away cant even remember post deliberately avoiding admitting mistake say make look stupid many post going confirm dishonesty point lie cry ad hominem joke yo udid thing previous thread friend accused picking poster flagged someone aspire ha outrightly told wrong apologise still admit wrong dont think realise bad making look look like even friend abandoned youemoticonxchicken,452,67,-0.380952381,-0.380952381,0.733333333,[]
1,1125,carrying gun became legal police could longer arrest people carrying gun illegally emoticonxrolleyes really suppose youd happier bad guy armed would make easier identify,169,24,-0.17,-0.17,0.313333333,[]
1,1126,disagree zardoz true christian profess faith bear false witness true christian ignorant vain boastful insulting liarsinteresting,128,16,-0.116666667,-0.116666667,0.483333333,[]
1,1127,get saying kind tripe somebodythat kind insane comment typical far left loon like lie living dont common sense fence postand go jo bennett agreeing youcretins,158,25,-0.023809524,-0.023809524,0.685714286,[]
1,1128,rather address point slightest manner response consists entirely think im surprised somehow think im one defeated understanding logic nobody surprised,150,20,0.066666667,0.066666667,0.808333333,[]
1,1129,speaking ignorance eh sp chance ever read census form happen see category unmarried partner didnt think go eat crow emoticonxhoho,129,20,0.0,0.0,0.0,[]
1,1130,oh ez god want see doe hewell good access god going get earful people screwed world,83,16,0.7,0.7,0.6,[]
1,1131,said saw standing aside whilst someone murdered another wa cowardly sighlet simplify kill someone prevent murder,112,16,0.0,0.0,0.0,[]
1,1132,ever hear artificial ensemination heteros think one way produce child find hetero sex disturbingand unnatural lifestyle choice,126,17,-0.6,-0.6,1.0,[]
1,1133,interesting ever schoolyard recently think taunt directed gay like fggot fairy taunt get daily basis called negativity towards right minority boo hoo,149,22,0.24047619,0.24047619,0.373809524,[]
1,1134,stereotypical view supposed represent truth lmao b mean lovingly im friggin married year dont accept gay sex proposal unless husband aint white fling yalland yall aint right moved learn use english correctly remedial english course recommended never lived sodom im houstonian b,277,42,0.133988095,0.133988095,0.500654762,[]
1,1135,read youre type wait say next piece never attempt listen others,63,11,0.0,0.0,0.0,[]
1,1136,mean dont think madeup religion interesting really think youre fooling god u even,81,13,0.129166667,0.129166667,0.4625,['god']
1,1137,per absorbed photon giveaway would wanted say dont mean energy since energy absorbed wa energy photon would said silly chemist dont know modern physic emoticonxclown let cp post thread another forum maybe itll explain board doesnt allow textex tag represent equation greek letter properly might work pretty,306,47,0.0296875,0.0296875,0.5953125,['forum']
1,1138,allah alex great ill take thing terrorist god would alex,56,10,0.15,0.15,0.875,['alex']
1,1139,ww talking yourselfif please learn attribute statement person made,66,9,0.0,0.0,0.0,['attribute']
1,1140,lem guess real life youre lawyer correct must youre extremely hypertechnical point absurdity doesnt matter call criminal gang member dope dealer home invader somebody break law theyre criminal simple thatseriously dude youre trying get technicality like lawyer trying argue honor client isnt prostitute shes female escort doesnt matter call try pas criminal criminal regardless formal title isso ripskar criminal gun likely shoot face kill gun one cant,452,67,-0.1925,-0.1925,0.557380952,[]
