class,id,text,text_length,words_per_sentence,sentiment,polarity,subjectivity
1,1328,stopped beating wife yetgive good grief emoticonxdonno,54,7.0,-0.050000000000000044,-0.050000000000000044,0.4
1,1329,okay need law must without doubt important rule possible would serve mankind throughout history coveting neighbor ox made list creating graven image important enslaving people didnt even make list thing god intended impart mankind question mental competance,257,37.0,0.24,0.24,0.74
1,1330,ever read anything dawkins wrote book didnt tell shouldnt selfconfident bible thought hadnt read spell hypocrisy knew could,123,18.0,0.0,0.0,0.0
1,1331,take pointbut bloody hell couldnt handle baby moment doe mean im psychologically unreadyprobably oh well,104,15.0,-0.37083333333333335,-0.37083333333333335,0.5625
1,1332,blind cant read nato provided evidence right,44,7.0,-0.10714285714285715,-0.10714285714285715,0.6011904761904762
1,1333,mood oh see restrict already mood remove regulation work insert proper one excellent ignore issue hand give suggestion improve upon current law restriction,155,23.0,0.3333333333333333,0.3333333333333333,0.5
1,1334,slightly earlier history show clinton wasnt quite worried bin laden cia bin laden pinpointed ranch afghanistan needed permission clinton white house congress vaporize wa middle nowhere official united arab emirate wa wa clinton excuse think making cooky dawn may goodthanks lot william jefferson clinton,303,44.0,-0.0125,-0.0125,0.1375
1,1335,first secondly must always forced post complete exchange order prove everyone slip slide around without ever responding argument forwarded feel free point one aspect topic diatribe failed respond,195,28.0,-0.00833333333333334,-0.00833333333333334,0.33888888888888885
1,1336,ah shouldnt get stirred little girl singled slaughterplease excuse misplaced priority,85,11.0,-0.14583333333333334,-0.14583333333333334,0.25
1,1337,dont know god wa reason something wa buried year ago age baby bird hatched two hour agoseriously call scientist dont prostrate credit god everythingdont worship thank god every time microwave turn push buttonseriously emoticonxgood,231,34.0,0.0,0.0,0.0
1,1338,think good ideaas jito said maybe cant guess thats problem,58,10.0,0.7,0.7,0.6000000000000001
1,1339,suppose myour fault huh bradyfirst mexico violence wa myour fault wa found atf wa actually running gun mexico slimeball doe norway fault get clue,145,24.0,0.0,0.0,0.1
1,1340,tenth grade education surprised explains swallow evo dung make feel smart enlightened popular form intellectual masturbation uninformed pseudo intellectual today mention religion natural man clue buddy dont believe everything read internet try using common sense swallowing tripe want exercise common sense muscle go back reread post try answer question objectively know question every one compadres completely ignored attempted directly answer,444,60.0,0.1011904761904762,0.1011904761904762,0.4619047619047619
1,1341,home huh right selfdefense end property linethat quite stretch old bubble gum chewer even like sliiiickthank gd live texas facists state already failed state semantics anyway slave get restless criminal tyrant wan na best friendeveryone know cop duty defend anyone matter excusesyou everyday read predator leo preying electorate worse,334,49.0,-0.019769119769119776,-0.019769119769119776,0.4150793650793651
1,1342,must say quite creepy addict seem pretty dangerous high especially since think everything good idea would want soul emoticonxconfused cult get high see teacher would need go attitude school meeting might need help well contrary side subject think quite different,262,40.0,0.00037037037037037274,0.00037037037037037274,0.7237037037037035
1,1343,want provide chapter verse archieoh bragging humble classy completely selfdefeating lmao,88,11.0,0.15,0.15,0.675
1,1344,seem require slick answer complicated question thisquestion wa stalin communist answer thats said washope glib vacuous enough meet exacting standard,148,20.0,-0.1875,-0.1875,0.46875
1,1345,public policy take waaaay much thought one go ballpark pay half pound hot dog smothered thick layer chili cheese grilled onion calorie gram saturated fat milligram sodium thats nobrainer literallydono,200,30.0,-0.0033333333333333435,-0.0033333333333333435,0.3516666666666667
1,1346,tell year old kid havent ever yera old horny beforwait forgot wa talking likely,79,14.0,0.06666666666666667,0.06666666666666667,0.4666666666666666
1,1347,born pardon getting right first time,36,6.0,0.26785714285714285,0.26785714285714285,0.43452380952380953
1,1348,probably neat excuse expect jim back claim emoticonxgood dont hold breath,73,11.0,-0.025,-0.025,0.025
1,1349,one supposed smugly selfrighteous case fair,43,6.0,0.7,0.7,0.9
1,1350,judge informed leading idist admits id religion yes ive posted else could unembodied designer naturalism perforce excludes deity dembskis id ha one unspecified deity supernatural unembodied designer creating biological system unknown time unknown place unknown series step great scientific theory,296,40.0,0.13333333333333336,0.13333333333333336,0.6233333333333333
1,1351,reading comprehension among skill set eh simone splain u page monster going relieve problem let u know got fitional million number lot people die insurance guarantee life baby get real,184,30.0,0.2,0.2,0.30000000000000004
1,1352,im big abortion issue saying anyone disagrees sexist arrogant thats tactic straight leftist playbook clearly youre one arrogant make kind baseless generalization opponent isnt always accuses conservative intolerant people think differently thats irony,251,33.0,0.1416666666666667,0.1416666666666667,0.49722222222222223
1,1353,good reason sort law whats sense removing right citizen make cop job easier also support repealing fourth fifth amendment canadian equivalent make cop job easier allowing cop use torture interrogation would also make job easier would support,241,37.0,0.32857142857142857,0.32857142857142857,0.37857142857142856
1,1354,life threatening condition always physically harmful giant load steamy b rarely pregnancy physically harmful even rarer life threatening billion people earth today motherhood wa damn dangerous dont think population would lot lower even wa due mother keeling giving birth get b planned parenthood,295,43.0,-0.07083333333333333,-0.07083333333333333,0.5767857142857142
1,1355,work becoming scientifically illiterate ever happened creationist chant evolution product pure chance seem chant creationist tripe,130,16.0,0.33214285714285713,0.33214285714285713,0.675
1,1356,jitobears mother option abort jitobear utero want jitobear option child carry thats awfully progressive,103,14.0,-1.0,-1.0,1.0
0,1357,affect deterrence deterrence work preventing people fear consequence dead man ha fear furman v georgia supreme court specifically noted single piece conclusive evidence,168,23.0,-0.13571428571428573,-0.13571428571428573,0.30714285714285716
0,1358,make think using source would suggest read story read nathanson people make claim however saying someone lied proving two entire,128,20.0,0.0,0.0,0.625
0,1359,yet ignoring point article familiar grant work one several example quite rapid evolution ha observed grant daphne major must year,129,20.0,0.14583333333333334,0.14583333333333334,0.3333333333333333
0,1360,yet offer nothing show impossible certainly plausible explaination fairytale dont think logical path developement avian lung,124,16.0,0.02777777777777779,0.02777777777777779,0.5833333333333334
0,1361,well doesnt go u constitutiondoes go california constitution havent seen much credible evidence thisthen dont know much california constitution,143,19.0,0.30000000000000004,0.30000000000000004,0.44999999999999996
0,1362,people dc legally allowed carry gun concealed manner readily available like rest u country absolutely according dc right dont extend past home barely even e,156,25.0,0.14761904761904765,0.14761904761904765,0.3976190476190476
0,1363,explained away mean dont agree mainstream wrong ha refuted ha lot picture go site look,86,15.0,-0.40625,-0.40625,0.79375
0,1364,mean definition stated creation thus implicit arguing single homogonous construct embarrassing realise actually much variance opinion,133,16.0,-0.06130952380952379,-0.06130952380952379,0.3672619047619048
0,1365,able show previously nonexisting code mutated gene somewhere created new enzyme activity sound new enzymatic activity came noncoding dna switching gene produce one,163,23.0,0.20121212121212123,0.20121212121212123,0.4201515151515151
0,1366,gave list reasoning believing true make sense well mine make sense state mine come outside source unreasoned somewhat developed,127,19.0,0.15,0.15,0.3333333333333333
0,1367,order win debate explain thought turn physical reality cmmon thats whats damaging type experiementssuch one spinedeveloping flea stick predator near bug oth,156,22.0,0.3,0.3,0.31428571428571433
0,1368,dislike science belief something else ha right believe way problem show closedmindedness viewpoint others,105,14.0,0.2857142857142857,0.2857142857142857,0.5357142857142857
0,1369,becauseexpansion occurs heat added expansion occur prior cause youre saying reaction cause happen time show example doe,119,17.0,0.0,0.0,0.0
0,1370,afraid bad choice go private insurance company,46,7.0,-0.4333333333333333,-0.4333333333333333,0.6472222222222223
0,1371,whats claim seasonal molt arctic fox evolution usual response show muddled thinking,83,12.0,-0.25,-0.25,0.25
0,1372,agree point felon firearm bother ccw license,44,7.0,0.0,0.0,0.0
0,1373,atheism doesnt need fact claim complete knowledge evolution doesnt need fact answer argue religion miller didnt explain,119,17.0,0.1,0.1,0.4
0,1374,evidence something purpose faith respect thing faith belief evidence dictionary belief doe rest logical proof material evidence verify something scientifical,157,20.0,0.25,0.25,0.25
0,1375,fact opposite true ever read entire decision would different conclusion point fact roe model judicial restraint mr justice blackmun take great pain point op,156,24.0,0.22999999999999998,0.22999999999999998,0.525
